x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Y,split
47, Self-emp-not-inc,181405, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K.,0.4179298996000837
48, Local-gov,186172, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K.,-0.11474279141950196
41, Private,344519, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,13550,0,60, United-States, >50K.,-0.7876694524465455
40, Private,171589, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,2.3150360958171974
32, Private,181091, Bachelors,13, Never-married, Sales, Own-child, White, Male,13550,0,35, United-States, >50K.,0.004061807946437875
39, Private,116546, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,-0.635164140623845
50, Local-gov,50048, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K.,0.8295980898997802
62, Private,190491, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K.,-0.20299305545863322
34, Private,126853, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K.,-0.7332717963618477
65, Private,266828, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, >50K.,0.9537466361800192
49, Private,447554, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K.,-0.2733622102157618
30, Private,455995, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,0.17759303553575925
47, Private,285335, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K.,0.22508648746604107
60, Private,164599, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K.,-1.601284677578569
31, Private,127651, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,38, United-States, >50K.,0.21573630930964136
37, Local-gov,188612, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,0.7335580428838313
33, Private,323985, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,5, United-States, >50K.,0.7265229713526291
50, Local-gov,282701, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4386,0,48, United-States, >50K.,0.04033785806333001
38, Private,98776, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,1.0949095408037102
54, Private,111130, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K.,0.053474603782855235
45, Private,149388, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K.,1.0220018600798604
45, Self-emp-not-inc,244194, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, United-States, >50K.,-0.8847090776612169
29, Private,157950, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,1.866455673091459
43, Federal-gov,53956, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, >50K.,-1.017977781848385
48, Private,205100, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,80, United-States, >50K.,1.8807098182202462
29, Private,130010, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.10282554022550182
35, Private,354520, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K.,-0.3789189340510809
28, State-gov,73928, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K.,0.9814933104004498
40, Private,219164, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,5178,0,40, United-States, >50K.,-0.3002527137274428
32, Private,262092, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K.,0.8380904789028563
43, Private,147099, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, >50K.,-0.799157003960745
55, Private,138594, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States, >50K.,2.377458214053776
47, Private,246891, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K.,0.8611286061828215
48, Private,149337, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K.,-0.4027575793559015
30, Self-emp-inc,191571, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K.,-1.7945675793842173
33, Private,98168, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K.,0.9334649237043325
47, Federal-gov,176917, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K.,-0.05910637543018263
28, Private,202182, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,-0.78968779957643
34, Private,163581, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,10520,0,40, Puerto-Rico, >50K.,0.13767043231708556
52, Self-emp-inc,29887, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K.,-0.056997946300894546
36, Private,104772, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,-0.03245195741673469
37, Private,319831, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, >50K.,-1.4768057383261297
64, Private,188659, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K.,-0.879543033253974
54, Private,151580, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, France, >50K.,-0.3132900272861953
39, Private,334366, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K.,0.2001163975740748
42, Federal-gov,201520, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,43, United-States, >50K.,1.0149394576879724
48, Private,103406, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, >50K.,-1.3094393627845542
45, Private,243743, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.,0.6653865952113172
26, Local-gov,176756, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,75, United-States, >50K.,-0.10046373307493371
35, Self-emp-inc,200352, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K.,-1.019376026809441
47, Private,27624, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States, >50K.,-0.04086181147609287
50, Federal-gov,189831, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,50, United-States, >50K.,0.21964953017305774
31, Private,203488, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K.,-1.2346884076481646
49, Self-emp-not-inc,155862, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K.,-1.2264225633129304
51, Private,93690, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,0.36462092720659617
41, Private,139126, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K.,-0.746626219588404
45, Private,78507, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.47834949912023395
28, Private,490332, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,40, United-States, >50K.,-0.9685141806448101
35, Private,272742, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,27828,0,60, United-States, >50K.,0.04957368306149172
37, Self-emp-inc,183898, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,0.18115091219720686
48, Self-emp-not-inc,199058, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, >50K.,0.35378719923438134
47, Private,96798, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,1.1093386280701334
51, Self-emp-inc,254230, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,58, United-States, >50K.,0.723537092594196
62, Federal-gov,34916, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,1.0470107480404403
30, Private,205152, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K.,0.051170498084098966
30, Private,213722, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K.,0.2907023781701895
36, Private,152307, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,55, United-States, >50K.,0.44605253839105313
45, Private,168232, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, >50K.,-0.9903140776237699
39, Private,31964, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K.,1.343248655781044
57, Private,122562, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K.,1.2475875861637369
55, Private,123436, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.5755300206742633
37, Private,188763, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,-0.06959388565045616
39, Private,224541, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,1.0854711131682735
47, Self-emp-not-inc,192053, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K.,0.5805542408569538
35, Private,351772, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K.,-1.6557648569772925
37, Private,215618, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.10079912845200689
27, Private,604045, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,27828,0,40, United-States, >50K.,-0.6576429270444051
47, Self-emp-inc,193960, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K.,-0.7385014601247852
33, Private,170651, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,38, United-States, >50K.,-0.14744585685325687
39, Private,144638, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K.,0.35103512456117075
48, Federal-gov,113612, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.6323169520896209
55, Private,250149, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.013945136359358226
24, Private,236427, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,-1.3258746009331606
63, Self-emp-not-inc,187919, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,-0.44246832373328826
36, Private,296478, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,1.0600499648197188
30, Private,226296, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.5061319284538112
46, Self-emp-inc,328216, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K.,-0.903989734370115
39, Private,497788, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,-0.38742344701574977
43, Private,115178, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States, >50K.,0.26979278296808634
48, State-gov,77102, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,0.9805370022153458
76, Private,328227, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5556,0,13, United-States, >50K.,-0.30368908398318456
28, Private,122037, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K.,1.828036116466432
43, Local-gov,212206, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,-0.48832492008909595
37, Private,73199, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K.,-1.147567869325067
30, Private,159589, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,50, United-States, >50K.,-0.5962043070096086
54, Self-emp-inc,22743, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,99999,0,70, United-States, >50K.,1.1399992112588773
38, Private,259846, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K.,-0.3450273221166022
49, Private,169092, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,5178,0,40, Canada, >50K.,0.17167089207438588
46, Local-gov,165160, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K.,0.5915926883653304
37, Local-gov,188391, Assoc-acdm,12, Divorced, Other-service, Unmarried, White, Male,0,0,60, United-States, >50K.,0.11101076495681307
37, Private,196373, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.7501257512736362
28, Private,122913, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,-1.4436921369353664
36, Private,131192, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,-1.487420467568815
41, Private,169823, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K.,0.25486895148838284
48, Private,123681, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K.,-0.03229067570379989
29, Private,229124, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K.,0.32521155070182256
38, Local-gov,414791, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K.,1.069603137267019
31, Local-gov,164243, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States, >50K.,0.4269933383312769
41, Private,244522, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,42, United-States, >50K.,-0.4422958719950158
35, Private,302149, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K.,3.023029008627328
43, Self-emp-not-inc,136986, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K.,0.06805035629297537
40, Private,180206, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,0.33118589778452684
43, Private,163434, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.28764696395221395
52, Federal-gov,165998, Prof-school,15, Married-civ-spouse, Armed-Forces, Husband, White, Male,7298,0,50, United-States, >50K.,0.34475088323702313
59, Private,178282, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7688,0,40, United-States, >50K.,0.6752175888161455
42, Private,247514, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K.,-0.3595861212219509
47, Federal-gov,303637, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K.,0.5642566288590107
32, Private,26803, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,-0.24242378894231795
30, Self-emp-not-inc,437458, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,1.0331957476312112
63, Self-emp-not-inc,261995, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,1.4190355055907262
37, Private,342480, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K.,0.3215400569884264
48, Private,216414, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,70, United-States, >50K.,-0.14673610023349912
50, Local-gov,320510, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,56, United-States, >50K.,0.7598198540303274
47, Private,175847, 5th-6th,3, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, Mexico, >50K.,0.2161708281597868
49, Federal-gov,105959, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,41, United-States, >50K.,-0.48212161128558323
47, Local-gov,162236, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K.,-0.6597162629743641
57, Private,104724, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K.,-0.4444988515662185
29, Private,393829, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K.,0.4177211419567378
51, Self-emp-not-inc,85877, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,99999,0,60, United-States, >50K.,0.00632609897255015
59, Local-gov,221417, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K.,0.046751662514827444
34, Private,182918, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,46, United-States, >50K.,0.6710286611068891
44, Federal-gov,206927, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K.,-0.19860958224849207
43, Private,346081, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K.,0.42458500858162473
34, Private,216645, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,0.28227486741924435
56, Local-gov,277203, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K.,0.11941474884960553
39, Private,176050, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,47, United-States, >50K.,1.2482760715406647
42, Private,191149, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K.,0.46218567745580685
38, Private,202937, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,1.1129285463393104
42, Private,208068, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Other, Male,7298,0,40, Mexico, >50K.,0.7248817358874485
38, Private,133935, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, El-Salvador, >50K.,-0.06104477863628031
50, Private,85815, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, >50K.,-0.8316371003903628
48, Private,204629, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-1.7732042026679824
51, Private,123429, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K.,-0.3978563486957874
28, Private,106141, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K.,0.4753480530288822
50, Federal-gov,169078, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, United-States, >50K.,-0.6023805158087355
49, Private,184285, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,1.607153602998254
41, Private,123490, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K.,-1.4325825581093272
36, Private,167482, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,-0.6964701760108535
47, Private,362654, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.9245870094505275
41, Local-gov,214242, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,72, United-States, >50K.,1.2275444525870052
53, Local-gov,196395, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K.,-0.005619482923919919
58, Private,144092, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K.,-0.10554010411603976
60, Federal-gov,142769, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.5192147763090631
51, Self-emp-not-inc,30012, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,-0.844220768873748
50, Self-emp-not-inc,200618, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.,-1.5195773929410643
41, Local-gov,224799, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K.,0.5052163574073536
62, Private,176839, Doctorate,16, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K.,0.013118426271757246
46, Private,181970, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,-2.007055276707205
42, Private,263339, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K.,-0.27125040899882097
44, Private,96129, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.3205579086882996
40, Private,144778, Bachelors,13, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K.,0.19697855276269813
51, Local-gov,252029, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K.,-0.5308667136697022
42, Private,339814, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.709446058379616
33, Private,174215, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, >50K.,0.5928150275461189
37, Local-gov,177277, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,1.8326896093360192
32, Private,105749, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-1.9815361403084595
38, Private,108140, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K.,-0.530680181166779
43, Self-emp-inc,504423, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, >50K.,0.5498415538916117
36, Private,186934, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,-1.6678321777519534
32, Private,94041, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K.,-0.04772024449027358
46, Private,145636, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,50, United-States, >50K.,-0.12058121992736251
32, State-gov,59083, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K.,-2.492519577967145
45, Private,272442, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.,-0.7350808897922746
34, Private,154120, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K.,0.2628679165694869
45, Federal-gov,126754, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,1.9073144460886535
49, Private,90907, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K.,-0.19284767517202453
46, Private,53540, Some-college,10, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K.,-0.6166971038232287
48, Self-emp-not-inc,175622, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.4289466941449059
53, State-gov,119570, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K.,1.1452021380155915
58, Private,204678, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, >50K.,0.128280633191225
31, Self-emp-inc,264554, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,40, United-States, >50K.,-0.4164640023361552
51, Self-emp-not-inc,323963, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K.,-0.7645681594311334
61, Private,289950, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K.,-0.23970643839589362
45, Private,83993, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,56, United-States, >50K.,0.1368772386039877
40, Private,77313, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K.,-1.1186696095993853
47, Private,209146, Masters,14, Divorced, Sales, Not-in-family, White, Male,27828,0,40, United-States, >50K.,-0.9642862858850852
41, Private,483201, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,0.14766540013296325
40, Self-emp-inc,275366, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,0.43162112155552185
33, Private,158800, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.42063118431409163
44, Private,107683, Assoc-voc,11, Married-civ-spouse, Craft-repair, Wife, White, Female,4386,0,40, United-States, >50K.,-0.4702124030768312
47, State-gov,304512, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K.,1.5701535819576846
39, Self-emp-inc,88973, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, >50K.,1.1655342524517984
28, Private,220043, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,0.1512372020890887
46, Private,168262, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,1.0609395112795612
46, Private,153536, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, >50K.,0.4811316995127351
36, Private,189703, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K.,-0.09752932911250929
44, Private,172026, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K.,-1.429415414611593
35, Private,132879, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, Italy, >50K.,0.7696247558809323
47, Self-emp-not-inc,326292, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K.,-0.5406809961132375
46, Private,186256, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1902,55, United-States, >50K.,1.1533957881802648
55, Private,200939, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K.,-0.9999039485656768
52, Private,172962, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,-0.21267413463111803
81, Private,164416, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K.,-0.5343997211204812
