x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Y,split
31, Private,150553, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K.,0.3344315478399365
30, Private,205152, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K.,0.051170498084098966
34, Private,183557, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K.,-0.20122975792136089
38, Self-emp-not-inc,374983, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.,-0.468586213219555
39, Private,123417, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K.,0.3366224636902323
47, Private,224752, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-1.3170276617208299
35, Private,122353, 11th,7, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K.,-1.7886957723692722
36, Self-emp-not-inc,109133, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.7328138080317633
40, Private,37848, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K.,-2.0214285459186474
20, Private,121596, Some-college,10, Never-married, Other-service, Own-child, White, Female,2907,0,35, United-States, <=50K.,-0.08748351974719586
38, Private,95336, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K.,-1.49096339297341
29, Private,108706, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K.,2.080459467226662
64, Private,133169, 11th,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, India, <=50K.,-1.5395040142430427
22, Private,99199, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K.,-1.8709111212999547
40, Private,246949, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.12893734583138214
24, Private,201799, Bachelors,13, Never-married, Transport-moving, Own-child, White, Female,0,0,84, United-States, <=50K.,0.7347237424830619
29, Federal-gov,128553, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K.,0.3252039315928079
24, Private,378546, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,39, United-States, <=50K.,0.0070178614002493105
30, Private,213722, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K.,0.2907023781701895
36, Private,152307, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,55, United-States, >50K.,0.44605253839105313
22, Private,180190, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,1.7994969694289105
25, Private,164488, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K.,0.44955994669454524
31, Private,262848, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-0.5077915854388417
30, Private,202450, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,0.9026665892435651
27, Private,53147, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K.,-1.0179994458306632
29, Self-emp-not-inc,337944, 11th,7, Separated, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K.,-0.5268048316450477
31, Private,37939, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.03295473763953081
26, Private,143062, Some-college,10, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K.,0.6436492126031949
61, Private,244261, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K.,-0.019634083742372223
37, State-gov,318891, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.7420295944896264
20, Private,259788, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K.,-0.8429739958024066
42, Self-emp-not-inc,248876, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,55, United-States, <=50K.,-0.3022394400936065
38, Private,157473, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K.,-1.0811806175595458
32, Private,323985, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K.,-0.6156626835274669
36, Private,301614, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Mexico, <=50K.,1.7040566700024136
55, Private,72812, HS-grad,9, Separated, Sales, Not-in-family, White, Male,0,0,36, United-States, <=50K.,1.4260196620330854
26, Private,192549, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,0.36068781967266694
60, Private,215591, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K.,0.033370862212843196
39, Private,184531, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.8982746770045711
40, Private,69495, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,0.32647308239747636
27, Private,373545, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.4893445884620843
17, Private,172548, 9th,5, Never-married, Sales, Own-child, White, Male,0,0,8, United-States, <=50K.,0.5157682720039864
34, State-gov,377017, Masters,14, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K.,0.05205861300759649
52, Private,177487, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K.,-0.7521167640263521
51, Self-emp-not-inc,123011, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,-1.1877494250114344
22, Private,278021, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.817673130846254
34, Private,340665, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,2057,35, United-States, <=50K.,-2.2869402452178176
34, State-gov,392518, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K.,1.2024082259747613
45, Private,168232, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States, >50K.,-0.9903140776237699
39, Private,31964, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K.,1.343248655781044
38, Self-emp-not-inc,177907, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K.,-1.385614869482022
27, Private,247507, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,1.168529958880012
57, Private,122562, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K.,1.2475875861637369
35, Private,109133, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,3674,0,52, United-States, <=50K.,-0.57705596379493
55, Private,123436, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.5755300206742633
56, Self-emp-inc,42298, 9th,5, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K.,0.42981875496270133
51, Private,190762, 1st-4th,2, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K.,-0.7563011680255478
35, Private,153832, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K.,0.035384677022045216
37, Private,188763, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,-0.06959388565045616
39, Private,224541, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,1.0854711131682735
53, Private,231482, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K.,1.1014199064889407
35, Private,278553, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, United-States, <=50K.,0.3420966847630907
47, Self-emp-not-inc,192053, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K.,0.5805542408569538
33, Private,37646, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K.,-0.8537012667464875
26, Private,110103, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,1762,40, United-States, <=50K.,-1.2059103668879791
27, Private,199998, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,0,0,32, United-States, <=50K.,1.8083991600380847
35, Private,351772, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K.,-1.6557648569772925
27, Local-gov,34254, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,0.48956885319687193
31, Private,328118, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K.,0.5197166059243999
18, Private,37315, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K.,-1.143044527899743
26, Private,91683, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,-0.8701897676814185
18, Private,39302, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K.,-0.2771536128759743
27, Private,171356, Assoc-acdm,12, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,0.5960386398685594
36, Private,157954, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,1.8240450605045255
61, Self-emp-not-inc,224981, 10th,6, Widowed, Craft-repair, Other-relative, White, Male,0,0,18, Mexico, <=50K.,-0.35459012640552134
41, Self-emp-not-inc,200479, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K.,0.5880981828854073
22, Private,21154, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,1590,32, United-States, <=50K.,0.7302122620980463
34, State-gov,189843, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,-0.4191765151626934
44, Private,40024, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.,-2.276509288270053
33, Private,249409, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K.,1.3958948294689568
37, Private,215618, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,-0.10079912845200689
39, Private,111000, Masters,14, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K.,2.881113346519968
24, Self-emp-not-inc,194102, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K.,-1.1061058537213382
25, State-gov,31350, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-1.8557433366300418
55, State-gov,256984, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K.,-1.643670201561271
24, Private,195770, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K.,2.4726320031569533
49, Private,102737, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.8470090582062634
22, Private,238534, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, Puerto-Rico, <=50K.,1.113168167043132
41, Private,369781, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K.,-0.8322809302924976
37, Private,216845, Preschool,1, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K.,1.8080695483252478
27, Private,604045, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,27828,0,40, United-States, >50K.,-0.6576429270444051
48, State-gov,158451, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,914,0,40, United-States, <=50K.,1.342786391122179
45, Private,187563, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,45, United-States, <=50K.,0.34137676255150784
32, Local-gov,318647, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,36, United-States, <=50K.,0.7730669017315384
23, Private,437940, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,0.3234901443403759
34, Local-gov,32587, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K.,0.050732639509033305
47, Self-emp-inc,193960, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K.,-0.7385014601247852
33, Private,170651, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,38, United-States, >50K.,-0.14744585685325687
63, Private,697806, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K.,1.8910432385836948
47, Self-emp-not-inc,182474, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, United-States, <=50K.,-0.15315331663782772
37, Private,119992, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K.,1.5022650327237883
26, Private,376016, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K.,0.011834946433497053
39, Private,144638, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K.,0.35103512456117075
48, Federal-gov,113612, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.6323169520896209
36, Self-emp-not-inc,48160, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.,1.3934187882739852
55, Private,250149, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,0.013945136359358226
27, Self-emp-not-inc,87745, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K.,-0.04051806330521888
24, Private,236427, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,-1.3258746009331606
28, Private,34292, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K.,-1.697010012461144
80, Private,151959, HS-grad,9, Widowed, Other-service, Not-in-family, Black, Male,0,0,15, United-States, <=50K.,2.0012279371981347
60, Private,180632, 12th,8, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K.,0.24361328832419318
40, Private,29393, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K.,-0.09557905169847597
63, Self-emp-not-inc,187919, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,-0.44246832373328826
34, Self-emp-not-inc,181091, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K.,0.03345184672878273
77, Private,213136, Doctorate,16, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K.,0.26908446449538664
59, Self-emp-inc,155259, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K.,0.7157683783704004
34, Private,361497, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,-1.3818878034728797
36, Private,296478, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,1.0600499648197188
35, Private,89622, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K.,-0.2888006187642744
56, State-gov,118614, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.5845287905036682
30, State-gov,35683, Bachelors,13, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.9077789744474396
49, Private,175305, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.,-1.2338703099206412
27, Private,201017, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K.,0.37342153169097686
61, Private,260062, 10th,6, Never-married, Other-service, Own-child, White, Female,4416,0,38, United-States, <=50K.,0.8514182291388782
30, Private,226296, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,-0.5061319284538112
46, Self-emp-inc,328216, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K.,-0.903989734370115
29, Local-gov,141005, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K.,0.05159596075597366
39, Private,497788, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K.,-0.38742344701574977
37, Private,216129, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K.,-0.21323690114265742
65, Private,65757, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-1.1126134407176493
27, Private,189565, HS-grad,9, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.4060619775742825
46, Private,347993, 1st-4th,2, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K.,1.6776440301937814
49, Private,187308, Some-college,10, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K.,0.3812508377810373
25, State-gov,165457, Bachelors,13, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,2463,0,40, United-States, <=50K.,-0.2106554115811175
21, Private,464484, HS-grad,9, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K.,-1.3239662171653621
19, Private,283945, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K.,-0.4290356258121793
43, Private,115178, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States, >50K.,0.26979278296808634
48, State-gov,77102, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,0.9805370022153458
23, Private,132220, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,-0.8750122124962126
22, Private,187592, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K.,0.1267817044930718
36, Local-gov,206951, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K.,0.09378303446689165
76, Private,328227, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5556,0,13, United-States, >50K.,-0.30368908398318456
18, Self-emp-inc,29582, 11th,7, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K.,-0.6993801659471738
68, Private,174812, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K.,1.020497190326031
23, Private,265148, Bachelors,13, Never-married, Sales, Other-relative, White, Male,0,0,55, United-States, <=50K.,-0.21946483259779215
49, Private,167159, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,0.036622171339721836
22, Private,200973, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K.,0.3543090830014234
28, Private,122037, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K.,1.828036116466432
51, Private,108914, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,1.8983287857719944
64, Local-gov,210464, Masters,14, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K.,2.3226360120553826
30, Private,172748, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.,-1.7821548347744125
39, Private,365009, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K.,1.8337194174307707
20, Private,344698, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K.,0.7704788306400705
42, Private,159911, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States, <=50K.,1.406166806967264
48, Private,167472, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.039119087942707076
17, Private,201412, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,594,0,5, United-States, <=50K.,-0.8466709600953385
41, Private,184630, Bachelors,13, Divorced, Handlers-cleaners, Not-in-family, White, Male,4416,0,40, United-States, <=50K.,2.385945193322174
24, Private,200089, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K.,0.27345748591366503
72, Self-emp-not-inc,336423, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K.,1.045886602644651
22, Private,269687, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K.,-1.058254669089886
45, Private,330087, Assoc-acdm,12, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.6466665787717235
59, Private,164970, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K.,0.15196872254682903
55, Self-emp-not-inc,50215, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, White, Female,0,0,42, United-States, <=50K.,-0.18207718404824702
33, Private,307640, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K.,0.5276194474604484
49, Self-emp-not-inc,241688, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cuba, <=50K.,-1.565425897987085
39, Private,303677, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,15, United-States, <=50K.,1.6806093992525002
37, Private,97925, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.,-0.9374500206728792
41, Private,177054, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K.,-0.9640181685900698
43, Local-gov,212206, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K.,-0.48832492008909595
29, Private,167336, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,50, United-States, <=50K.,-1.8718407931451722
49, Private,52184, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,-1.3769651140146149
67, Private,113323, Masters,14, Divorced, Adm-clerical, Unmarried, White, Male,0,0,41, United-States, <=50K.,-1.5652103203965737
51, Local-gov,106365, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.,-0.7655568506617687
37, Private,73199, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K.,-1.147567869325067
56, Private,33115, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.,1.0822893498187722
26, Self-emp-inc,289224, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-1.3619829397108334
61, Private,438587, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K.,0.7147573238754258
31, Private,271162, 11th,7, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K.,-0.19612454786318234
19, Private,277695, Preschool,1, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Mexico, <=50K.,-0.02453134075614102
46, Local-gov,274689, Assoc-acdm,12, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,-0.11789133931560368
24, Private,148315, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K.,-0.8658456777053661
36, State-gov,143437, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K.,0.024645978888714126
68, Local-gov,137518, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,33, United-States, <=50K.,0.5069867051742898
30, Private,159589, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,50, United-States, >50K.,-0.5962043070096086
33, Private,314068, Assoc-voc,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K.,-1.3449858698593538
29, Self-emp-not-inc,239511, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K.,-0.4497924982936985
54, Self-emp-inc,22743, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,99999,0,70, United-States, >50K.,1.1399992112588773
41, Local-gov,180599, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K.,-1.550261229483996
38, Private,259846, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K.,-0.3450273221166022
49, Private,169092, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,5178,0,40, Canada, >50K.,0.17167089207438588
35, Private,128516, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K.,-0.9109288814099646
46, Local-gov,165160, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K.,0.5915926883653304
51, Private,90275, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K.,0.8443414133030799
38, Private,341943, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K.,0.3099327881711217
38, Private,171150, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,3781,0,78, United-States, <=50K.,-1.8990573842670848
37, Local-gov,188391, Assoc-acdm,12, Divorced, Other-service, Unmarried, White, Male,0,0,60, United-States, >50K.,0.11101076495681307
37, Private,196373, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,0.7501257512736362
28, Private,122913, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,-1.4436921369353664
35, State-gov,37314, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, <=50K.,0.25757332623019225
47, Self-emp-not-inc,20946, Bachelors,13, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.,0.8341094471396582
23, Private,208238, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K.,-0.3718525379837912
36, Private,131192, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K.,-1.487420467568815
75, Private,148214, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K.,-0.3163093790839463
54, Self-emp-not-inc,155965, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States, <=50K.,-1.2595308724333283
47, Self-emp-not-inc,97883, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,48, Italy, <=50K.,0.49376931760503506
41, Private,169823, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K.,0.25486895148838284
